Name;Projectedarea;Feretdimater;MajorAxisLenght;MinorAxislenght;Perimeter;Shapefactor;Compactness;Elongation;Roundness;Shapeindex;Geo.meandia.;Kuresellik;Surfacearea;Volume;Projectedarea2;Feretdimater3;MajorAxisLenght4;MinorAxislenght5;Perimeter6;Shapefactor7;Compactness8;Elongation9;Roundness10;L;a;b
DeveDisi;300.4192065;19.55775073;25.3748927;14.98625628;68.48140625;0.804993213;15.61052989;0.977816956;0.594059234;1.265562095;21.04276391;82.92749909;1391.089496;4878.727974;301.149898;19.58152085;25.950555;14.15003399;69.5070984;0.783311074;16.04263113;1.833957079;0.56937698;42.53;17.41;25.38
DeveDisi;265.2915919;18.37878521;23.09345498;14.37696534;64.31308655;0.805999261;15.59104483;0.960243516;0.633368044;1.231119508;19.5562175;84.68294379;1201.487407;3916.091507;259.8133162;18.18803421;24.04958178;13.46660543;63.88247775;0.80003275;15.70732025;1.785868153;0.571948381;46.42;15.94;27.63
DeveDisi;269.9413692;18.53914847;22.65193573;15.02196743;63.51800637;0.840786236;14.94597566;0.95750666;0.669837242;1.222055554;19.29964812;85.20087796;1170.168188;3763.972379;251.5498793;17.89645925;23.65720959;13.41464963;63.20999486;0.791156622;15.8835435;1.763535407;0.572278676;46.42;16.75;28.56
DeveDisi;289.8300652;19.20997398;24.26811739;14.86395221;67.07390614;0.809554518;15.52257486;0.970472474;0.626587527;1.229833055;20.62581886;84.99142526;1336.509052;4594.432267;292.1881426;19.28796251;25.0064974;14.45921267;68.58985795;0.780463585;16.10116199;1.729450834;0.594932018;41.74;16.61;25.34
DeveDisi;277.8241948;18.80789067;24.14242847;14.29143455;65.62809454;0.810588314;15.50277792;0.994892077;0.606902104;1.324758899;19.2529553;79.74738469;1164.512919;3736.719197;237.3895299;17.38544612;24.26637927;12.18165438;62.32654838;0.767936432;16.36381619;1.992042995;0.513289149;38.6;16.19;17.68
DeveDisi;249.6349198;17.82820944;23.23694023;13.69235095;62.85372979;0.794059584;15.82547566;0.986380451;0.588651073;1.311476546;18.66488033;80.32417414;1094.46008;3404.661072;229.7080252;17.10185199;23.55778667;11.87851647;62.11558478;0.748143446;16.79673955;1.983226334;0.527008578;45.49;16.31;27.4
DeveDisi;260.1514084;18.19986431;22.76032552;14.16697846;62.86727495;0.827154761;15.19228469;0.988388052;0.639410449;1.28870799;18.608832;81.75995542;1087.896892;3374.081748;227.8846378;17.0338408;23.02772223;12.2949819;60.8184109;0.774202869;16.23136663;1.872936651;0.547171628;43.67;16.33;24.77
DeveDisi;277.0250143;18.78082009;23.92895001;14.6603226;65.58184848;0.809396912;15.52559743;0.978643969;0.616002092;1.266501984;19.83442894;82.88883938;1235.915867;4085.614239;260.3370551;18.20635695;24.45112909;13.33633641;64.54096272;0.785371204;16.00054924;1.833421738;0.554432444;44.56;16.67;27.12
DeveDisi;299.7471684;19.53586313;24.43853721;15.00079311;67.67278091;0.822501893;15.27822698;0.989282422;0.639021044;1.3113034;19.65136069;80.41136227;1213.206587;3973.526706;250.754572;17.86814588;24.70329672;12.57036125;64.67034046;0.753439578;16.6786707;1.965201814;0.523178051;43.24;17.11;26.32
DeveDisi;239.9539381;17.47909732;22.93046585;13.39733816;61.20377822;0.804972939;15.61092307;0.978272914;0.581048804;1.308791503;18.40571996;80.26753612;1064.278101;3264.80078;216.3817785;16.59836851;23.43974316;11.60092726;60.41048162;0.745085229;16.8656821;2.020506003;0.501447505;44.05;16.14;26.47
